period,manager_type,sector,net_flow,gross_flow
2025-06-30,Hedge Fund - Activist,Communication Services,-920104518.0263362,1278615097.8796601
2025-06-30,Hedge Fund - Activist,Consumer Discretionary,1900647956.8516378,2122483294.5978045
2025-06-30,Hedge Fund - Activist,Consumer Staples,545839715.6119384,545839715.6119384
2025-06-30,Hedge Fund - Activist,ETF - Broad Equity,-1729705067.4158669,2085546542.5788121
2025-06-30,Hedge Fund - Activist,ETF - Sector,-1787350312.0,1787350312.0
2025-06-30,Hedge Fund - Activist,Energy,-3930545579.159365,4031727172.840635
2025-06-30,Hedge Fund - Activist,Financials,-102007475.62379687,105301270.4308238
2025-06-30,Hedge Fund - Activist,Health Care,-240168503.3004502,279493006.8660302
2025-06-30,Hedge Fund - Activist,Industrials,-1052066677.0,1052066677.0
2025-06-30,Hedge Fund - Activist,Information Technology,-365185593.8182349,584738129.3817651
2025-06-30,Hedge Fund - Activist,Materials,-2608615961.0,2608615961.0
2025-06-30,Hedge Fund - Activist,Real Estate,-122302500.0,122302500.0
2025-06-30,Hedge Fund - Activist,Unclassified,-3540120582.646524,6843961606.021594
2025-06-30,Hedge Fund - Activist,Utilities,0.0,0.0
2025-06-30,Hedge Fund - Contrarian Value,Communication Services,73809000.0,73809000.0
2025-06-30,Hedge Fund - Contrarian Value,Consumer Discretionary,109180390.0,242308390.0
2025-06-30,Hedge Fund - Contrarian Value,Consumer Staples,36360000.0,44440000.0
2025-06-30,Hedge Fund - Contrarian Value,Health Care,228303900.0,228303900.0
2025-06-30,Hedge Fund - Contrarian Value,Information Technology,-77507250.0,117576750.0
2025-06-30,Hedge Fund - Contrarian Value,Unclassified,6006000.0,49844000.0
2025-06-30,Hedge Fund - Event Driven,Communication Services,-12237703.0,236857723.0
2025-06-30,Hedge Fund - Event Driven,Consumer Discretionary,206453600.0,206453600.0
2025-06-30,Hedge Fund - Event Driven,ETF - Broad Equity,-184478085.0,184478085.0
2025-06-30,Hedge Fund - Event Driven,Energy,150123690.0127881,150123690.0127881
2025-06-30,Hedge Fund - Event Driven,Financials,-52373256.97672103,373302143.02327895
2025-06-30,Hedge Fund - Event Driven,Health Care,142103262.1580071,142103262.1580071
2025-06-30,Hedge Fund - Event Driven,Industrials,0.0,0.0
2025-06-30,Hedge Fund - Event Driven,Information Technology,185032050.0,346065650.0
2025-06-30,Hedge Fund - Event Driven,Materials,0.0,0.0
2025-06-30,Hedge Fund - Event Driven,Real Estate,0.0,0.0
2025-06-30,Hedge Fund - Event Driven,Unclassified,264849633.59646928,1429470556.4035308
2025-06-30,Hedge Fund - Event Driven,Utilities,-152500.0,152500.0
2025-06-30,Hedge Fund - Global Macro,Communication Services,2146256207.3733683,3072145203.0655427
2025-06-30,Hedge Fund - Global Macro,Consumer Discretionary,-232966718.4062219,3013594546.7675304
2025-06-30,Hedge Fund - Global Macro,Consumer Staples,343538768.20955825,941156169.6292253
2025-06-30,Hedge Fund - Global Macro,ETF - Broad Equity,3215510077.43026,6589586031.836729
2025-06-30,Hedge Fund - Global Macro,ETF - Commodity,35294111.492849626,138337753.84219405
2025-06-30,Hedge Fund - Global Macro,ETF - Fixed Income,-95699096.63284338,230059538.20210204
2025-06-30,Hedge Fund - Global Macro,ETF - International Equity,-31793898.24327672,149202247.5253725
2025-06-30,Hedge Fund - Global Macro,ETF - Sector,5330015.425960651,514283164.5669265
2025-06-30,Hedge Fund - Global Macro,ETF - Thematic,-2005179.4699999988,31539217.470000003
2025-06-30,Hedge Fund - Global Macro,Energy,93462832.18670627,1706222708.1332755
2025-06-30,Hedge Fund - Global Macro,Financials,895923685.7158817,3507670514.372688
2025-06-30,Hedge Fund - Global Macro,Health Care,1277536178.800517,2272041138.1767
2025-06-30,Hedge Fund - Global Macro,Industrials,433328794.63834375,1538794531.485817
2025-06-30,Hedge Fund - Global Macro,Information Technology,3531750799.0027747,5696950845.095469
2025-06-30,Hedge Fund - Global Macro,Materials,101512836.43916368,668269342.4412776
2025-06-30,Hedge Fund - Global Macro,Real Estate,120577066.9362924,538273921.2051289
2025-06-30,Hedge Fund - Global Macro,Unclassified,1591181129.5698395,12162938081.841904
2025-06-30,Hedge Fund - Global Macro,Utilities,58215234.984133355,184325813.17947504
2025-06-30,Hedge Fund - Long/Short,Communication Services,-699823231.8035262,3643789136.5250864
2025-06-30,Hedge Fund - Long/Short,Consumer Discretionary,2234186292.7316117,3378582258.9035263
2025-06-30,Hedge Fund - Long/Short,Consumer Staples,-150542968.4361933,717727125.4920748
2025-06-30,Hedge Fund - Long/Short,ETF - Broad Equity,3700000.0,3700000.0
2025-06-30,Hedge Fund - Long/Short,ETF - Commodity,6562000.0,6562000.0
2025-06-30,Hedge Fund - Long/Short,ETF - Sector,1518730.0,1518730.0
2025-06-30,Hedge Fund - Long/Short,Energy,160579210.32612956,759406999.1268522
2025-06-30,Hedge Fund - Long/Short,Financials,-1392297132.9007537,6224286651.784798
2025-06-30,Hedge Fund - Long/Short,Health Care,-860328091.5605277,5483241325.971309
2025-06-30,Hedge Fund - Long/Short,Industrials,-198433869.11585578,525101067.9760372
2025-06-30,Hedge Fund - Long/Short,Information Technology,90210386.80494078,2514778170.793735
2025-06-30,Hedge Fund - Long/Short,Materials,15531952.244955843,88391900.24495584
2025-06-30,Hedge Fund - Long/Short,Real Estate,453621083.3115464,602999995.188322
2025-06-30,Hedge Fund - Long/Short,Unclassified,-286429510.2424551,18901136389.926678
2025-06-30,Hedge Fund - Long/Short,Utilities,6668980.827194326,249061346.1432883
2025-06-30,Hedge Fund - Long/Short Growth,Communication Services,50324606.258199066,301318015.5127407
2025-06-30,Hedge Fund - Long/Short Growth,Consumer Discretionary,688262123.7254016,3019543725.9247518
2025-06-30,Hedge Fund - Long/Short Growth,Consumer Staples,-92584510.63939889,92584510.63939889
2025-06-30,Hedge Fund - Long/Short Growth,ETF - Broad Equity,-459834105.0,466751815.0
2025-06-30,Hedge Fund - Long/Short Growth,Energy,-45426461.14058958,112351537.14058958
2025-06-30,Hedge Fund - Long/Short Growth,Financials,962611803.851701,1246157903.355644
2025-06-30,Hedge Fund - Long/Short Growth,Health Care,377311379.27618504,1590104781.6926565
2025-06-30,Hedge Fund - Long/Short Growth,Industrials,26758626.63854151,26758626.63854151
2025-06-30,Hedge Fund - Long/Short Growth,Information Technology,2762003714.7181726,5280379335.772742
2025-06-30,Hedge Fund - Long/Short Growth,Unclassified,1766120046.018779,9847186148.132565
2025-06-30,Hedge Fund - Long/Short Growth,Utilities,0.0,0.0
2025-06-30,Hedge Fund - Multi-strategy,Communication Services,-3401764872.021533,19089313660.25688
2025-06-30,Hedge Fund - Multi-strategy,Consumer Discretionary,-2650403990.397228,28676761847.383595
2025-06-30,Hedge Fund - Multi-strategy,Consumer Staples,854349894.5234883,10616009897.193638
2025-06-30,Hedge Fund - Multi-strategy,ETF - Broad Equity,-39044769103.44972,57151880665.1483
2025-06-30,Hedge Fund - Multi-strategy,ETF - Commodity,490832792.50108486,2232661219.642455
2025-06-30,Hedge Fund - Multi-strategy,ETF - Fixed Income,-41046722.547142774,3394233578.3041587
2025-06-30,Hedge Fund - Multi-strategy,ETF - International Equity,736493007.3607026,2104169369.0721505
2025-06-30,Hedge Fund - Multi-strategy,ETF - Sector,-2653513041.178859,6322487030.023608
2025-06-30,Hedge Fund - Multi-strategy,ETF - Thematic,-47869004.9252915,573068575.7116959
2025-06-30,Hedge Fund - Multi-strategy,Energy,298533539.393575,11787785197.803759
2025-06-30,Hedge Fund - Multi-strategy,Financials,-3219387380.2642965,34087560764.561478
2025-06-30,Hedge Fund - Multi-strategy,Health Care,6529151253.10056,26554041474.27765
2025-06-30,Hedge Fund - Multi-strategy,Industrials,2015524117.7052004,8616011722.89973
2025-06-30,Hedge Fund - Multi-strategy,Information Technology,3044936646.093391,38198482481.151146
2025-06-30,Hedge Fund - Multi-strategy,Materials,-396300813.50284696,3668612019.2000594
2025-06-30,Hedge Fund - Multi-strategy,Real Estate,-662734101.7554967,3165357469.5968084
2025-06-30,Hedge Fund - Multi-strategy,Unclassified,9130518741.064672,164306955476.34296
2025-06-30,Hedge Fund - Multi-strategy,Utilities,500349386.56979704,2073903968.7207153
2025-06-30,Hedge Fund - Opportunistic,Communication Services,-204021400.0,204021400.0
2025-06-30,Hedge Fund - Opportunistic,Consumer Discretionary,-512627195.8563378,595995395.8563378
2025-06-30,Hedge Fund - Opportunistic,ETF - Broad Equity,-169096000.0,169096000.0
2025-06-30,Hedge Fund - Opportunistic,ETF - Sector,-2517255000.0,2517255000.0
2025-06-30,Hedge Fund - Opportunistic,Energy,-30048649.0,30048649.0
2025-06-30,Hedge Fund - Opportunistic,Financials,7320000.0,7320000.0
2025-06-30,Hedge Fund - Opportunistic,Health Care,709731750.0000001,709731750.0000001
2025-06-30,Hedge Fund - Opportunistic,Industrials,70485700.0,154455700.0
2025-06-30,Hedge Fund - Opportunistic,Information Technology,207017700.0,1056315700.0
2025-06-30,Hedge Fund - Opportunistic,Unclassified,-1106095.1099999845,371489304.89
2025-06-30,Hedge Fund - Quant,Communication Services,2231044890.743914,11843263011.403801
2025-06-30,Hedge Fund - Quant,Consumer Discretionary,1577473339.5596411,14808658790.33843
2025-06-30,Hedge Fund - Quant,Consumer Staples,902264952.7892101,6637521840.165911
2025-06-30,Hedge Fund - Quant,ETF - Broad Equity,-573551876.1510298,10641443325.397596
2025-06-30,Hedge Fund - Quant,ETF - Commodity,-130517062.148051,604121443.6628728
2025-06-30,Hedge Fund - Quant,ETF - Fixed Income,-568052040.9702917,1860505287.9571924
2025-06-30,Hedge Fund - Quant,ETF - International Equity,217025643.2254924,699557652.782624
2025-06-30,Hedge Fund - Quant,ETF - Sector,-189649095.67042083,2033193918.7745128
2025-06-30,Hedge Fund - Quant,ETF - Thematic,2022696.1736576122,71757548.15985888
2025-06-30,Hedge Fund - Quant,Energy,350202577.87351996,7593144666.784465
2025-06-30,Hedge Fund - Quant,Financials,2328565464.250275,19706442960.6182
2025-06-30,Hedge Fund - Quant,Health Care,4057815932.183367,16134977409.378927
2025-06-30,Hedge Fund - Quant,Industrials,1416957073.353861,6200559495.815899
2025-06-30,Hedge Fund - Quant,Information Technology,5001454014.204898,26604621167.87344
2025-06-30,Hedge Fund - Quant,Materials,-100291088.08962733,3263761540.481128
2025-06-30,Hedge Fund - Quant,Real Estate,199546994.4938374,1639788974.3907518
2025-06-30,Hedge Fund - Quant,Unclassified,18337817447.67407,119581051313.33183
2025-06-30,Hedge Fund - Quant,Utilities,318804513.749498,1302942284.3840728
2025-06-30,Hedge Fund - Value,Communication Services,-11414290.958181374,55541925.47574073
2025-06-30,Hedge Fund - Value,Consumer Discretionary,10805.251283966018,10805.251283966018
2025-06-30,Hedge Fund - Value,Consumer Staples,64281.50165212031,64281.50165212031
2025-06-30,Hedge Fund - Value,ETF - Commodity,-2449436.126513837,4098312.2570031723
2025-06-30,Hedge Fund - Value,Energy,-3696220.0098346663,3696220.0098346663
2025-06-30,Hedge Fund - Value,Financials,-2204570.004604911,2204570.004604911
2025-06-30,Hedge Fund - Value,Health Care,104428478.60467109,104428478.60467109
2025-06-30,Hedge Fund - Value,Industrials,-2642932.784457759,2642932.784457759
2025-06-30,Hedge Fund - Value,Information Technology,24099.999999999996,24099.999999999996
2025-06-30,Hedge Fund - Value,Materials,77091969.88874722,77091969.88874722
2025-06-30,Hedge Fund - Value,Unclassified,127117675.09297706,402389540.5310387
2025-06-30,Market Maker - Quant,Communication Services,7389690153.108135,14858585991.598774
2025-06-30,Market Maker - Quant,Consumer Discretionary,6170551010.056092,26674002417.502617
2025-06-30,Market Maker - Quant,Consumer Staples,-1251222963.901069,7650812882.117354
2025-06-30,Market Maker - Quant,ETF - Broad Equity,10876420860.233578,62851128881.5444
2025-06-30,Market Maker - Quant,ETF - Commodity,1960163317.2939806,8743407355.65706
2025-06-30,Market Maker - Quant,ETF - Fixed Income,-1788291801.5885587,8975396682.03242
2025-06-30,Market Maker - Quant,ETF - International Equity,894793171.5537567,5389649293.970039
2025-06-30,Market Maker - Quant,ETF - Sector,-1026824847.5731753,6761502167.456596
2025-06-30,Market Maker - Quant,ETF - Thematic,560623340.5559133,643833968.537286
2025-06-30,Market Maker - Quant,Energy,1297862395.1290228,7163134969.446902
2025-06-30,Market Maker - Quant,Financials,5511465987.82399,21362255198.313236
2025-06-30,Market Maker - Quant,Health Care,15496138965.183092,22335191770.043068
2025-06-30,Market Maker - Quant,Industrials,2082543788.6834803,6125459268.045917
2025-06-30,Market Maker - Quant,Information Technology,2180046211.0404115,52115672899.35731
2025-06-30,Market Maker - Quant,Materials,-265747785.5387909,3451559370.5402145
2025-06-30,Market Maker - Quant,Real Estate,401540805.8655876,878239160.3588114
2025-06-30,Market Maker - Quant,Unclassified,25103789758.802677,98515887405.22551
2025-06-30,Market Maker - Quant,Utilities,261365855.9252789,879931924.6923486
2025-06-30,Pension Fund,Communication Services,147097758.23519498,1084663213.2362792
2025-06-30,Pension Fund,Consumer Discretionary,469774244.698308,1806566661.4452586
2025-06-30,Pension Fund,Consumer Staples,-1040910641.6185229,1091084558.5500453
2025-06-30,Pension Fund,ETF - Broad Equity,2233322415.006835,2233322415.006835
2025-06-30,Pension Fund,Energy,-192481664.37469077,312997326.8524085
2025-06-30,Pension Fund,Financials,1079389198.9073317,3714678970.3480024
2025-06-30,Pension Fund,Health Care,-741630273.1174055,1430944093.621776
2025-06-30,Pension Fund,Industrials,53352904.38068291,335961533.5301393
2025-06-30,Pension Fund,Information Technology,2054415077.126352,4903400027.933426
2025-06-30,Pension Fund,Materials,1704919.3186596474,35621289.33016336
2025-06-30,Pension Fund,Real Estate,-116707468.71208298,171692071.5572055
2025-06-30,Pension Fund,Unclassified,-2372492766.5531096,5446537882.211273
2025-06-30,Pension Fund,Utilities,-221243969.73252288,235230818.1979863
2025-06-30,Sovereign Wealth Fund,Communication Services,-551982561.5044531,5439367367.300057
2025-06-30,Sovereign Wealth Fund,Consumer Discretionary,1225480662.0783405,5541750778.327878
2025-06-30,Sovereign Wealth Fund,Consumer Staples,574467374.7644483,1242612162.5910456
2025-06-30,Sovereign Wealth Fund,ETF - Broad Equity,5199067.284843629,5199067.284843629
2025-06-30,Sovereign Wealth Fund,ETF - Sector,0.0,0.0
2025-06-30,Sovereign Wealth Fund,Energy,800826536.9126997,2153014907.7979546
2025-06-30,Sovereign Wealth Fund,Financials,1768657950.1205335,7299261308.492144
2025-06-30,Sovereign Wealth Fund,Health Care,850208296.3516334,3728308122.70427
2025-06-30,Sovereign Wealth Fund,Industrials,586615831.8685036,1251513819.8780587
2025-06-30,Sovereign Wealth Fund,Information Technology,6841020616.252517,10341060389.117785
2025-06-30,Sovereign Wealth Fund,Materials,-326184680.8366415,487555768.8816954
2025-06-30,Sovereign Wealth Fund,Real Estate,181918853.4410537,1010317147.0495291
2025-06-30,Sovereign Wealth Fund,Unclassified,4861561698.891739,24554864163.134155
2025-06-30,Sovereign Wealth Fund,Utilities,-833192051.8675054,1497161893.9457533
2025-09-30,Asset Manager - Active,Communication Services,-1376650686.809338,18377219602.257446
2025-09-30,Asset Manager - Active,Consumer Discretionary,-1910053986.8817165,24493709947.273834
2025-09-30,Asset Manager - Active,Consumer Staples,-2761564622.1912723,10647951809.158705
2025-09-30,Asset Manager - Active,ETF - Broad Equity,3264529446.4257784,5413500474.224962
2025-09-30,Asset Manager - Active,ETF - Commodity,-279466424.08126044,286841069.8969067
2025-09-30,Asset Manager - Active,ETF - Fixed Income,-256058290.51375747,2145426956.3204675
2025-09-30,Asset Manager - Active,ETF - International Equity,102699331.91694504,613671108.8805767
2025-09-30,Asset Manager - Active,ETF - Sector,-1018313132.5642992,1173919526.1392925
2025-09-30,Asset Manager - Active,ETF - Thematic,-1170664.0450680505,1245620.1687302154
2025-09-30,Asset Manager - Active,Energy,1116048781.7009408,10009572444.914938
2025-09-30,Asset Manager - Active,Financials,-7885413763.906662,36306404591.37406
2025-09-30,Asset Manager - Active,Health Care,-7444438345.202806,27403503324.980713
2025-09-30,Asset Manager - Active,Industrials,-1906594036.1349921,13884272856.34099
2025-09-30,Asset Manager - Active,Information Technology,1978435254.7235935,42417401336.66145
2025-09-30,Asset Manager - Active,Materials,431683544.4493031,3807257878.73821
2025-09-30,Asset Manager - Active,Real Estate,-171390760.9764116,4129363048.339438
2025-09-30,Asset Manager - Active,Unclassified,9752822494.758524,153252583058.78302
2025-09-30,Asset Manager - Active,Utilities,-448062648.72515607,738031353.457772
2025-09-30,Asset Manager - Growth,Communication Services,-1618665813.936767,1622922467.6055584
2025-09-30,Asset Manager - Growth,Consumer Discretionary,-1760356882.6077175,1893190804.6077175
