period,sector,manager_type,value_usd,share,share_prev,d_share,value_prev,d_value
2025-06-30,Energy,Hedge Fund - Quant,10283039747.0,0.02525333805233821,0.030437588702732683,-0.005184250650394472,10195610398.0,87429349.0
2025-06-30,Energy,Market Maker - Quant,18870815688.0,0.01539914730016509,0.017883281455229494,-0.0024841341550644047,17576265512.0,1294550176.0
2025-06-30,Energy,Pension Fund,3898546900.0,0.024836029383809237,0.029933033907808316,-0.005097004523999079,4283800394.0,-385253494.0
2025-06-30,Financials,Asset Manager - Active,251471573478.0,0.10815257413059945,0.11502652937394049,-0.006873955243341043,240058418639.0,11413154839.0
2025-06-30,Financials,Asset Manager - Growth,7023717466.0,0.05245850931015054,0.05040021655629902,0.002058292753851519,5775163292.0,1248554174.0
2025-06-30,Financials,Asset Manager - Index,1016234272428.0,0.11487781216027741,0.11878579030051706,-0.003907978140239646,945273158476.0,70961113952.0
2025-06-30,Financials,Asset Manager - Value,44380532895.0,0.18532358243422054,0.18066883582235777,0.00465474661186277,42457287965.0,1923244930.0
2025-06-30,Financials,Conglomerate / Long-only Value,105069140556.0,0.40800099242325466,0.3840743913730849,0.02392660105016975,102615257662.0,2453882894.0
2025-06-30,Financials,Family Office - Macro,462790061.0,0.05806567638846971,0.056290620808501356,0.0017750555799683557,377595498.0,85194563.0
2025-06-30,Financials,Foundation / Endowment,11718561977.0,0.24525897067857236,0.2187631605793102,0.026495810099262163,9145695432.0,2572866545.0
2025-06-30,Financials,Hedge Fund - Activist,130767896.0,0.004684851121348869,0.003214649437334069,0.0014702016840147996,128820734.0,1947162.0
2025-06-30,Financials,Hedge Fund - Event Driven,1129056993.0,0.11722970370953872,0.13066367449383579,-0.013433970784297061,1084243700.0,44813293.0
2025-06-30,Financials,Hedge Fund - Global Macro,5174044924.0,0.07317209177323546,0.07509104586300892,-0.001918954089773467,3878437220.0,1295607704.0
2025-06-30,Financials,Hedge Fund - Long/Short,14981382573.0,0.14382325420002667,0.1599609404531601,-0.016137686253133415,15226534885.0,-245152312.0
2025-06-30,Financials,Hedge Fund - Long/Short Growth,6296126504.0,0.06921620014812918,0.06856660326303772,0.0006495968850914607,4513529270.0,1782597234.0
2025-06-30,Financials,Hedge Fund - Multi-strategy,62116710131.0,0.0689782960746274,0.06896356362334621,1.4732451281182501e-05,56533735677.0,5582974454.0
2025-06-30,Financials,Hedge Fund - Opportunistic,117120000.0,0.01816106891811588,0.010660263715612083,0.007500805202503798,89362500.0,27757500.0
2025-06-30,Financials,Hedge Fund - Quant,34344972958.0,0.08434521638018795,0.08348311108385703,0.00086210529633092,27964149320.0,6380823638.0
2025-06-30,Financials,Hedge Fund - Value,305040.0,0.07385881305807544,0.1011389386115006,-0.027280125553425155,353588.0,-48548.0
2025-06-30,Financials,Market Maker - Quant,72793545836.0,0.05940170013650779,0.05502683769219743,0.0043748624443103595,54082149967.0,18711395869.0
2025-06-30,Financials,Pension Fund,17428647236.0,0.11103070091919162,0.1094382821815871,0.0015924187376045174,15662019352.0,1766627884.0
2025-06-30,Health Care,Asset Manager - Active,152815942336.0,0.06572288590414993,0.08522790569979145,-0.019505019795641523,177869195720.0,-25053253384.0
2025-06-30,Health Care,Asset Manager - Growth,5307015986.0,0.0396368659272461,0.045041078918074365,-0.005404212990828265,5161080713.0,145935273.0
2025-06-30,Health Care,Asset Manager - Index,621420652376.0,0.0702470354651663,0.08466363560816423,-0.014416600142997935,673735991796.0,-52315339420.0
2025-06-30,Health Care,Asset Manager - Value,27091110408.0,0.11312666399950307,0.11032402709294652,0.0028026369065565493,25926214482.0,1164895926.0
2025-06-30,Health Care,Conglomerate / Long-only Value,6386510047.0,0.0247998834244608,0.020204296476588755,0.004595586947872047,5398092493.0,988417554.0
2025-06-30,Health Care,Family Office - Macro,102011058.0,0.012799196830360224,0.05408160650443207,-0.041282409674071846,362777508.0,-260766450.0
2025-06-30,Health Care,Foundation / Endowment,170939020.0,0.0035776000652886163,0.004209397405097451,-0.0006317973398088351,175979660.0,-5040640.0
2025-06-30,Health Care,Hedge Fund - Activist,744254396.0,0.02666343306211354,0.025134234647095213,0.0015291984150183277,1007204866.0,-262950470.0
2025-06-30,Health Care,Hedge Fund - Contrarian Value,228303900.0,0.39475925664384215,0.18682088882887019,0.20793836781497196,14466500.0,213837400.0
2025-06-30,Health Care,Hedge Fund - Event Driven,318187235.0,0.033037300609684433,0.02061473892623823,0.012422561683446205,171060556.0,147126679.0
2025-06-30,Health Care,Hedge Fund - Global Macro,3313366666.0,0.04685811068982733,0.040560416276041254,0.006297694413786074,2094937237.0,1218429429.0
2025-06-30,Health Care,Hedge Fund - Long/Short,11061699794.0,0.10619378108827397,0.12307184559441914,-0.016878064506145166,11715095854.0,-653396060.0
2025-06-30,Health Care,Hedge Fund - Long/Short Growth,2733997763.0,0.03005608865198644,0.03786730200246975,-0.007811213350483313,2492688391.0,241309372.0
2025-06-30,Health Care,Hedge Fund - Multi-strategy,46922193552.0,0.05210535059688492,0.05147628236045661,0.0006290682364283109,42198320210.0,4723873342.0
2025-06-30,Health Care,Hedge Fund - Opportunistic,764326500.0,0.11851934974762893,0.010933890571370206,0.10758545917625872,91656250.0,672670250.0
2025-06-30,Health Care,Hedge Fund - Quant,26320063376.0,0.06463744907599005,0.07212533204822513,-0.007487882972235085,24159659708.0,2160403668.0
2025-06-30,Health Care,Hedge Fund - Value,239599.0,0.05801369574449848,0.0306058645413039,0.02740783120319458,107000.0,132599.0
2025-06-30,Health Care,Market Maker - Quant,49383647854.0,0.0402985265765067,0.03711964532203993,0.0031788812544667686,36482384037.0,12901263817.0
2025-06-30,Health Care,Pension Fund,10881804861.0,0.0693234767232566,0.08948429775788687,-0.020160821034630266,12806348704.0,-1924543843.0
2025-06-30,Industrials,Asset Manager - Active,63288787710.0,0.027219161234700622,0.026119167643161963,0.0010999935915386588,54510260500.0,8778527210.0
2025-06-30,Industrials,Asset Manager - Growth,769836209.0,0.005749727282255902,0.0040445027034320446,0.0017052245788238577,463443714.0,306392495.0
2025-06-30,Industrials,Asset Manager - Index,292781542946.0,0.03309680061683784,0.03233047894977831,0.000766321667059533,257279375543.0,35502167403.0
2025-06-30,Industrials,Asset Manager - Value,13095764641.0,0.05468510312229576,0.056134335889785864,-0.001449232767490101,13191603592.0,-95838951.0
2025-06-30,Industrials,Conglomerate / Long-only Value,334980855.0,0.001300786515998447,0.0007310766736693874,0.0005697098423290596,195325757.0,139655098.0
2025-06-30,Industrials,Family Office - Macro,173481363.0,0.02176648448677173,0.01612265398572061,0.00564383050105112,108150194.0,65331169.0
2025-06-30,Industrials,Foundation / Endowment,4739856314.0,0.09920093293166803,0.09993521749036276,-0.0007342845586947311,4177929500.0,561926814.0
2025-06-30,Industrials,Hedge Fund - Activist,2827098321.0,0.10128277004090021,0.08134671881296635,0.019936051227933863,3259809267.0,-432710946.0
2025-06-30,Industrials,Hedge Fund - Event Driven,46576000.0,0.0048359743696087054,0.0051036557692831835,-0.00026768139967447806,42350000.0,4226000.0
2025-06-30,Industrials,Hedge Fund - Global Macro,1419944825.0,0.02008106511906868,0.016541106138147944,0.0035399589809207363,854344762.0,565600063.0
2025-06-30,Industrials,Hedge Fund - Long/Short,1914200103.0,0.01837657416877223,0.01907541640087254,-0.0006988422321003128,1815771353.0,98428750.0
2025-06-30,Industrials,Hedge Fund - Long/Short Growth,569529511.0,0.006261098565697138,0.006439029847184345,-0.0001779312814872069,423861593.0,145667918.0
2025-06-30,Industrials,Hedge Fund - Multi-strategy,20427204837.0,0.022683651150424554,0.01978229651487785,0.002901354635546704,16216782653.0,4210422184.0
2025-06-30,Industrials,Hedge Fund - Opportunistic,369045700.0,0.05722561809797062,0.027813252827778863,0.029412365270191754,233152000.0,135893700.0
2025-06-30,Industrials,Hedge Fund - Quant,10360580249.0,0.025443763895078464,0.023772740743704567,0.0016710231513738967,7963101318.0,2397478931.0
2025-06-30,Industrials,Market Maker - Quant,24917831955.0,0.02033369256633723,0.02016679305997541,0.00016689950636182213,19820574330.0,5097257625.0
2025-06-30,Industrials,Pension Fund,3983295212.0,0.02537592581728814,0.024616182456208675,0.0007597433610794652,3522890878.0,460404334.0
2025-06-30,Information Technology,Asset Manager - Active,541553677595.0,0.2329107161168498,0.2010970995456609,0.03181361657118889,419686240840.0,121867436755.0
2025-06-30,Information Technology,Asset Manager - Growth,18848642143.0,0.1407761166545564,0.13926722301542993,0.0015088936391264574,15958085284.0,2890556859.0
2025-06-30,Information Technology,Asset Manager - Index,2176256957578.0,0.24600984710723284,0.21752268513223827,0.028487161974994568,1731001284707.0,445255672871.0
2025-06-30,Information Technology,Asset Manager - Value,5798974793.0,0.0242152744228445,0.024388024679105034,-0.00017275025626053292,5731200857.0,67773936.0
2025-06-30,Information Technology,Conglomerate / Long-only Value,61285717344.0,0.2379826594697997,0.29146635169223983,-0.05348369222244012,77872660741.0,-16586943397.0
2025-06-30,Information Technology,Family Office - Macro,563274493.0,0.07067332940933091,0.05358151845328312,0.01709181095604779,359422935.0,203851558.0
2025-06-30,Information Technology,Foundation / Endowment,13027768274.0,0.2726594818879116,0.2555247884552214,0.017134693432690196,10682565951.0,2345202323.0
2025-06-30,Information Technology,Hedge Fund - Activist,733392081.0,0.026274283047738493,0.02607242708541064,0.0002018559623278536,1044801077.0,-311408996.0
2025-06-30,Information Technology,Hedge Fund - Contrarian Value,20034750.0,0.03464199699192706,0.48960722800853307,-0.454965231016606,97542000.0,-77507250.0
2025-06-30,Information Technology,Hedge Fund - Event Driven,1214474700.0,0.12609860275116416,0.1003571843683111,0.025741418382853057,832761250.0,381713450.0
2025-06-30,Information Technology,Hedge Fund - Global Macro,9101326354.0,0.1287122738621692,0.08545303624288955,0.04325923761927966,4413631912.0,4687694442.0
2025-06-30,Information Technology,Hedge Fund - Long/Short,18417390901.0,0.17680938860940876,0.15319600077084455,0.023613387838564204,14582586495.0,3834804406.0
2025-06-30,Information Technology,Hedge Fund - Long/Short Growth,22128104716.0,0.24326438230686115,0.21554969416402958,0.027714688142831567,14188975499.0,7939129217.0
2025-06-30,Information Technology,Hedge Fund - Multi-strategy,154034578714.0,0.17104967011062375,0.1421193546758579,0.028930315434765846,116504101727.0,37530476987.0
2025-06-30,Information Technology,Hedge Fund - Opportunistic,1182853800.0,0.18341777136146908,0.09555102291712997,0.08786674844433912,800981900.0,381871900.0
2025-06-30,Information Technology,Hedge Fund - Quant,57393999978.0,0.14094957515292833,0.12440410371926272,0.01654547143366561,41671361875.0,15722638103.0
2025-06-30,Information Technology,Hedge Fund - Value,24100.0,0.005835291747638402,0.005174594762225926,0.0006606969854124761,18805.0,5295.0
2025-06-30,Information Technology,Market Maker - Quant,256526387264.0,0.20933316763670834,0.19368680972970864,0.015646357906999697,190361640424.0,66164746840.0
2025-06-30,Information Technology,Pension Fund,41097344577.0,0.2618141794089755,0.2202951626877833,0.04151901672119221,31527058287.0,9570286290.0
2025-06-30,Materials,Asset Manager - Active,9029545520.0,0.003883415440206236,0.005527948897437603,-0.001644533457231367,11536735724.0,-2507190204.0
2025-06-30,Materials,Asset Manager - Growth,747931133.0,0.005586123373236485,0.005802956709423354,-0.00021683333618686875,664938067.0,82993066.0
2025-06-30,Materials,Asset Manager - Index,50667288530.0,0.005727564413384122,0.006267621301664722,-0.0005400568882805998,49876455500.0,790833030.0
2025-06-30,Materials,Asset Manager - Value,7724593.0,3.225624286651106e-05,3.054185167300152e-05,1.7143911935095358e-06,7177354.0,547239.0
2025-06-30,Materials,Conglomerate / Long-only Value,1343907618.0,0.0052186173691687295,0.6260342416807284,-0.6208156243115597,692738413.0,651169205.0
2025-06-30,Materials,Family Office - Macro,6223745.0,0.0007808853161484737,0.0002718028609688965,0.0005090824551795771,1823244.0,4400501.0
2025-06-30,Materials,Hedge Fund - Event Driven,63772845.0,0.006621518462234384,0.007660152745757718,-0.0010386342835233334,63563744.0,209101.0
2025-06-30,Materials,Hedge Fund - Global Macro,688976645.0,0.009743607378379978,0.010912878806528352,-0.001169271428148374,563647967.0,125328678.0
2025-06-30,Materials,Hedge Fund - Long/Short,310113647.0,0.002977132028105397,0.0030429667518353837,-6.583472372998682e-05,289657208.0,20456439.0
2025-06-30,Materials,Hedge Fund - Multi-strategy,5240574871.0,0.005819463463063973,0.006517955985807166,-0.0006984925227431927,5343175171.0,-102600300.0
2025-06-30,Materials,Hedge Fund - Quant,3630809095.0,0.008916628908906925,0.010790841628010648,-0.0018742127191037228,3614583868.0,16225227.0
2025-06-30,Materials,Market Maker - Quant,6865514363.0,0.005602464075491218,0.006786259121355764,-0.0011837950458645462,6669754231.0,195760132.0
2025-06-30,Materials,Pension Fund,515187638.0,0.0032820472970437465,0.0034676078417590073,-0.00018556054471526072,496259079.0,18928559.0
2025-06-30,Real Estate,Asset Manager - Active,20709521033.0,0.008906724437093042,0.009572569060508143,-0.0006658446234151013,19977789502.0,731731531.0
2025-06-30,Real Estate,Asset Manager - Growth,28595306.0,0.0002135716781446635,0.0002578906684507495,-4.4318990306086e-05,29550681.0,-955375.0
2025-06-30,Real Estate,Asset Manager - Index,123624673432.0,0.01397486032326579,0.015918526259714884,-0.0019436659364490943,126676394186.0,-3051720754.0
2025-06-30,Real Estate,Asset Manager - Value,644115473.0,0.0026896880044250415,0.0034268032564144743,-0.0007371152519894328,805300881.0,-161185408.0
2025-06-30,Real Estate,Family Office - Macro,11898946.0,0.0014929455189831228,0.002023677241187376,-0.000530731722204253,13456100.0,-1557154.0
2025-06-30,Real Estate,Hedge Fund - Activist,1272514320.0,0.04558871344832598,0.03790238749464011,0.007686325953685874,1518863401.0,-246349081.0
2025-06-30,Real Estate,Hedge Fund - Event Driven,60089796.0,0.0062391084105766,0.005349654749123735,0.0008894536614528648,44391293.0,15698503.0
2025-06-30,Real Estate,Hedge Fund - Global Macro,568576120.0,0.008040885737139406,0.008985037378210268,-0.000944151641070862,464075350.0,104500770.0
2025-06-30,Real Estate,Hedge Fund - Long/Short,1520540733.0,0.014597392149766169,0.011551300252142,0.0030460918976241685,1099557653.0,420983080.0
2025-06-30,Real Estate,Hedge Fund - Multi-strategy,4173511218.0,0.00463452896746881,0.005905986385020376,-0.0012714574175515664,4841505509.0,-667994291.0
2025-06-30,Real Estate,Hedge Fund - Quant,2687722520.0,0.006600574057709353,0.007807859346557333,-0.00120728528884798,2615381025.0,72341495.0
2025-06-30,Real Estate,Market Maker - Quant,2163401897.0,0.00176540034263301,0.0018470452262674246,-8.164488363441463e-05,1815335591.0,348066306.0
2025-06-30,Real Estate,Pension Fund,1486192868.0,0.0094679198907818,0.011507652047585557,-0.0020397321568037564,1646892344.0,-160699476.0
2025-06-30,Unclassified,Asset Manager - Active,657364088395.0,0.2827183101359724,0.2851130268497372,-0.002394716713764844,595026058175.0,62338030220.0
2025-06-30,Unclassified,Asset Manager - Growth,46111814884.0,0.34439840185910064,0.35105564202862677,-0.006657240169526124,40226090200.0,5885724684.0
2025-06-30,Unclassified,Asset Manager - Index,2369642121023.0,0.2678706178798435,0.27299736362711075,-0.005126745747267236,2172457492757.0,197184628266.0
2025-06-30,Unclassified,Asset Manager - Value,85900998239.0,0.3587041364733291,0.3688334473682607,-0.010129310894931576,86676087853.0,-775089614.0
2025-06-30,Unclassified,Conglomerate / Long-only Value,4607880829.0,0.017893169595292083,0.016109661465365997,0.0017835081299260869,4304106442.0,303774387.0
2025-06-30,Unclassified,Family Office - Macro,4188034906.0,0.5254673772162345,0.5574406694940884,-0.03197329227785395,3739292340.0,448742566.0
2025-06-30,Unclassified,Foundation / Endowment,16007145693.0,0.33501517369387745,0.3755127007178592,-0.04049752702398174,15698825993.0,308319700.0
2025-06-30,Unclassified,Hedge Fund - Activist,11625497249.0,0.41649155097835205,0.3787523487406449,0.03773920223770716,15177753133.0,-3552255884.0
2025-06-30,Unclassified,Hedge Fund - Contrarian Value,27925000.0,0.04828499312442447,0.11002133266407328,-0.06173633953964881,21919000.0,6006000.0
2025-06-30,Unclassified,Hedge Fund - Event Driven,4809658288.0,0.4993856107725886,0.5347925183451985,-0.03540690757260989,4437694111.0,371964177.0
2025-06-30,Unclassified,Hedge Fund - Global Macro,15905781653.0,0.2249418650077343,0.2463308337406597,-0.021388968732925395,12722937376.0,3182844277.0
